ano,cod_produto,produto,uf,estado,municipio,qtd_produzida_ton,area_colhida_ha,valor_producao_reais,produtividade_ton_ha
2021,41176,Tangerina,BA,Bahia,Barreiras,5610.0,338.0,6694800.0,16.5976
2022,41176,Tangerina,BA,Bahia,Barreiras,5613.0,318.0,10500787.0,17.6509
2023,41176,Tangerina,BA,Bahia,Barreiras,4517.0,340.0,2954337.0,13.2853
2015,41160,Pomelo,BA,Bahia,Barreiras,118.0,116.0,,1.0172
2016,41160,Pomelo,BA,Bahia,Barreiras,107.0,109.0,159733.0,0.9817
2017,41160,Pomelo,BA,Bahia,Barreiras,143.0,114.0,276649.0,1.2544
2018,41160,Pomelo,BA,Bahia,Barreiras,115.0,105.0,209269.0,1.0952
2019,41160,Pomelo,BA,Bahia,Barreiras,124.0,108.0,170471.0,1.1481
2021,41160,Pomelo,BA,Bahia,Barreiras,114.0,114.0,200730.0,1.0
2022,41160,Pomelo,BA,Bahia,Barreiras,131.0,109.0,257433.0,1.2018
2023,41160,Pomelo,BA,Bahia,Barreiras,121.0,108.0,98020.0,1.1204
2016,41151,Laranja,BA,Bahia,Ilhéus,15461.0,1651.0,17755633.0,9.3646
2018,41151,Laranja,BA,Bahia,Ilhéus,16711.0,1711.0,9933998.0,9.7668
2019,41151,Laranja,BA,Bahia,Ilhéus,16408.0,1887.0,18117408.0,8.6953
2020,41151,Laranja,BA,Bahia,Ilhéus,18529.0,1785.0,13620300.0,10.3804
2021,41151,Laranja,BA,Bahia,Ilhéus,17378.0,1834.0,8871679.0,9.4755
2022,41151,Laranja,BA,Bahia,Ilhéus,20731.0,1831.0,18784438.0,11.3222
2023,41151,Laranja,BA,Bahia,Ilhéus,15707.0,1718.0,13251415.0,9.1426
2015,41155,Limão,BA,Bahia,Ilhéus,20623.0,656.0,16195837.0,31.4375
2016,41155,Limão,BA,Bahia,Ilhéus,19782.0,623.0,15165702.0,31.7528
2017,41155,Limão,BA,Bahia,Ilhéus,16551.0,626.0,18155465.0,26.4393
2018,41155,Limão,BA,Bahia,Ilhéus,19278.0,554.0,16517989.0,34.7978
2019,41155,Limão,BA,Bahia,Ilhéus,20013.0,582.0,30202952.0,34.3866
2020,41155,Limão,BA,Bahia,Ilhéus,16877.0,573.0,18186049.0,29.4538
2021,41155,Limão,BA,Bahia,Ilhéus,18304.0,576.0,15554412.0,31.7778
2022,41155,Limão,BA,Bahia,Ilhéus,19543.0,606.0,28565387.0,32.2492
2023,41155,Limão,BA,Bahia,Ilhéus,21856.0,572.0,41193539.0,38.2098
2015,41176,Tangerina,BA,Bahia,Ilhéus,2472.0,698.0,1577853.0,3.5415
2016,41176,Tangerina,BA,Bahia,Ilhéus,2467.0,601.0,2181808.0,4.1048
2017,41176,Tangerina,BA,Bahia,Ilhéus,2078.0,613.0,3301632.0,3.3899
2018,41176,Tangerina,BA,Bahia,Ilhéus,2583.0,695.0,1970952.0,3.7165
2019,41176,Tangerina,BA,Bahia,Ilhéus,2232.0,635.0,3309773.0,3.515
2020,41176,Tangerina,BA,Bahia,Ilhéus,2178.0,722.0,3728466.0,3.0166
2021,41176,Tangerina,BA,Bahia,Ilhéus,2324.0,599.0,1839735.0,3.8798
2022,41176,Tangerina,BA,Bahia,Ilhéus,2454.0,696.0,2443299.0,3.5259
2023,41176,Tangerina,BA,Bahia,Ilhéus,1867.0,607.0,2578013.0,3.0758
2015,41160,Pomelo,BA,Bahia,Ilhéus,1373.0,169.0,2086571.0,8.1243
2016,41160,Pomelo,BA,Bahia,Ilhéus,1441.0,166.0,1585069.0,8.6807
2017,41160,Pomelo,BA,Bahia,Ilhéus,1223.0,185.0,1290944.0,6.6108
2018,41160,Pomelo,BA,Bahia,Ilhéus,1398.0,176.0,2353049.0,7.9432
2019,41160,Pomelo,BA,Bahia,Ilhéus,1225.0,170.0,2261025.0,7.2059
2020,41160,Pomelo,BA,Bahia,Ilhéus,1268.0,168.0,1468535.0,7.5476
2021,41160,Pomelo,BA,Bahia,Ilhéus,1232.0,166.0,1726657.0,7.4217
2022,41160,Pomelo,BA,Bahia,Ilhéus,1241.0,173.0,779208.0,7.1734
2023,41160,Pomelo,BA,Bahia,Ilhéus,1428.0,171.0,2166139.0,8.3509
2015,41151,Laranja,BA,Bahia,Itabuna,9488.0,859.0,6311433.0,11.0454
2016,41151,Laranja,BA,Bahia,Itabuna,7293.0,863.0,3515346.0,8.4508
2017,41151,Laranja,BA,Bahia,Itabuna,9407.0,753.0,5813211.0,12.4927
2018,41151,Laranja,BA,Bahia,Itabuna,7995.0,728.0,3670601.0,10.9821
2019,41151,Laranja,BA,Bahia,Itabuna,9569.0,810.0,4990023.0,11.8136
2020,41151,Laranja,BA,Bahia,Itabuna,8146.0,795.0,3411101.0,10.2465
2021,41151,Laranja,BA,Bahia,Itabuna,8055.0,729.0,9452615.0,11.0494
2022,41151,Laranja,BA,Bahia,Itabuna,7285.0,793.0,5208164.0,9.1866
2023,41151,Laranja,BA,Bahia,Itabuna,8353.0,751.0,5812496.0,11.1225
2015,41155,Limão,BA,Bahia,Itabuna,7360.0,3001.0,9463017.0,2.4525
2016,41155,Limão,BA,Bahia,Itabuna,8425.0,2647.0,14106583.0,3.1828
2017,41155,Limão,BA,Bahia,Itabuna,8421.0,2744.0,5118287.0,3.0689
2018,41155,Limão,BA,Bahia,Itabuna,8654.0,2697.0,13780763.0,3.2088
2019,41155,Limão,BA,Bahia,Itabuna,8781.0,2727.0,14573311.0,3.22
2020,41155,Limão,BA,Bahia,Itabuna,7010.0,2754.0,5881466.0,2.5454
2021,41155,Limão,BA,Bahia,Itabuna,7701.0,2760.0,7792742.0,2.7902
2022,41155,Limão,BA,Bahia,Itabuna,8649.0,2596.0,11525239.0,3.3317
2023,41155,Limão,BA,Bahia,Itabuna,8147.0,3041.0,15462284.0,2.6791
2015,41176,Tangerina,BA,Bahia,Itabuna,572.0,395.0,396892.0,1.4481
2016,41176,Tangerina,BA,Bahia,Itabuna,556.0,387.0,698431.0,1.4367
2017,41176,Tangerina,BA,Bahia,Itabuna,670.0,405.0,1171867.0,1.6543
2018,41176,Tangerina,BA,Bahia,Itabuna,541.0,428.0,824004.0,1.264
2019,41176,Tangerina,BA,Bahia,Itabuna,512.0,450.0,728188.0,1.1378
2020,41176,Tangerina,BA,Bahia,Itabuna,647.0,456.0,993724.0,1.4189
2021,41176,Tangerina,BA,Bahia,Itabuna,646.0,394.0,536661.0,1.6396
2022,41176,Tangerina,BA,Bahia,Itabuna,590.0,419.0,903159.0,1.4081
2023,41176,Tangerina,BA,Bahia,Itabuna,566.0,422.0,586640.0,1.3412
2015,41160,Pomelo,BA,Bahia,Itabuna,1515.0,205.0,2097790.0,7.3902
2016,41160,Pomelo,BA,Bahia,Itabuna,1347.0,173.0,1497812.0,7.7861
2017,41160,Pomelo,BA,Bahia,Itabuna,1647.0,208.0,,7.9183
2018,41160,Pomelo,BA,Bahia,Itabuna,1190.0,184.0,870784.0,6.4674
2019,41160,Pomelo,BA,Bahia,Itabuna,1314.0,191.0,869190.0,6.8796
2020,41160,Pomelo,BA,Bahia,Itabuna,1585.0,208.0,3163856.0,7.6202
2021,41160,Pomelo,BA,Bahia,Itabuna,1559.0,174.0,998339.0,8.9598
2022,41160,Pomelo,BA,Bahia,Itabuna,1380.0,205.0,936284.0,6.7317
2023,41160,Pomelo,BA,Bahia,Itabuna,1276.0,196.0,795387.0,6.5102
2015,41151,Laranja,BA,Bahia,Jequié,11111.0,1298.0,8145507.0,8.5601
2016,41151,Laranja,BA,Bahia,Jequié,12194.0,1174.0,5311788.0,10.3867
2017,41151,Laranja,BA,Bahia,Jequié,15088.0,1209.0,12801376.0,12.4797
2018,41151,Laranja,BA,Bahia,Jequié,11429.0,1362.0,6240242.0,8.3913
2019,41151,Laranja,BA,Bahia,Jequié,11777.0,1133.0,10721268.0,10.3945
2020,41151,Laranja,BA,Bahia,Jequié,15095.0,1348.0,15063704.0,11.1981
2021,41151,Laranja,BA,Bahia,Jequié,13475.0,1235.0,14394267.0,10.9109
2022,41151,Laranja,BA,Bahia,Jequié,11447.0,1220.0,7908624.0,9.3828
2023,41151,Laranja,BA,Bahia,Jequié,15125.0,1278.0,7934021.0,11.8349
2015,41155,Limão,BA,Bahia,Jequié,13922.0,1475.0,19104543.0,9.4386
2016,41155,Limão,BA,Bahia,Jequié,13534.0,1462.0,17916874.0,9.2572
2017,41155,Limão,BA,Bahia,Jequié,15431.0,1457.0,16222932.0,10.5909
2018,41155,Limão,BA,Bahia,Jequié,13896.0,1457.0,11977742.0,9.5374
2019,41155,Limão,BA,Bahia,Jequié,15232.0,1374.0,23949240.0,11.0859
2020,41155,Limão,BA,Bahia,Jequié,14592.0,1322.0,9574986.0,11.0378
2021,41155,Limão,BA,Bahia,Jequié,14322.0,1286.0,20172296.0,11.1369
2022,41155,Limão,BA,Bahia,Jequié,15618.0,1355.0,30175404.0,11.5262
2023,41155,Limão,BA,Bahia,Jequié,12721.0,1428.0,10151934.0,8.9083
2015,41176,Tangerina,BA,Bahia,Jequié,1816.0,382.0,3270374.0,4.7539
2016,41176,Tangerina,BA,Bahia,Jequié,1625.0,380.0,1202303.0,4.2763
2017,41176,Tangerina,BA,Bahia,Jequié,1914.0,387.0,3605458.0,4.9457
2018,41176,Tangerina,BA,Bahia,Jequié,1801.0,422.0,3280984.0,4.2678
2019,41176,Tangerina,BA,Bahia,Jequié,1639.0,439.0,1392206.0,3.7335
2020,41176,Tangerina,BA,Bahia,Jequié,2000.0,399.0,1416354.0,5.0125
2021,41176,Tangerina,BA,Bahia,Jequié,1864.0,381.0,1511790.0,4.8924
2022,41176,Tangerina,BA,Bahia,Jequié,1735.0,399.0,2297639.0,4.3484
2023,41176,Tangerina,BA,Bahia,Jequié,1877.0,433.0,1548970.0,4.3349
2015,41160,Pomelo,BA,Bahia,Jequié,1413.0,414.0,1447104.0,3.413
2016,41160,Pomelo,BA,Bahia,Jequié,1400.0,390.0,1496724.0,3.5897
2017,41160,Pomelo,BA,Bahia,Jequié,1405.0,406.0,1138811.0,3.4606
2018,41160,Pomelo,BA,Bahia,Jequié,1568.0,389.0,1047362.0,4.0308
2019,41160,Pomelo,BA,Bahia,Jequié,1549.0,373.0,1661219.0,4.1528
2020,41160,Pomelo,BA,Bahia,Jequié,1231.0,379.0,,3.248
2021,41160,Pomelo,BA,Bahia,Jequié,1263.0,361.0,2042905.0,3.4986
2022,41160,Pomelo,BA,Bahia,Jequié,1339.0,418.0,2368537.0,3.2033
2023,41160,Pomelo,BA,Bahia,Jequié,1400.0,365.0,2754612.0,3.8356
2015,41151,Laranja,BA,Bahia,Cruz Das Almas,10701.0,997.0,10673323.0,10.7332
2016,41151,Laranja,BA,Bahia,Cruz Das Almas,12114.0,1080.0,14487553.0,11.2167
2017,41151,Laranja,BA,Bahia,Cruz Das Almas,11322.0,1004.0,13001987.0,11.2769
2019,41151,Laranja,BA,Bahia,Cruz Das Almas,12102.0,1093.0,5781345.0,11.0723
2020,41151,Laranja,BA,Bahia,Cruz Das Almas,11451.0,1056.0,8434942.0,10.8438
2021,41151,Laranja,BA,Bahia,Cruz Das Almas,10409.0,1133.0,5427490.0,9.1871
2022,41151,Laranja,BA,Bahia,Cruz Das Almas,10709.0,1099.0,9178155.0,9.7443
2023,41151,Laranja,BA,Bahia,Cruz Das Almas,11164.0,1023.0,11171658.0,10.913
2015,41155,Limão,BA,Bahia,Cruz Das Almas,23206.0,2387.0,38335007.0,9.7218
2016,41155,Limão,BA,Bahia,Cruz Das Almas,22919.0,2470.0,17713902.0,9.2789
2017,41155,Limão,BA,Bahia,Cruz Das Almas,25933.0,2486.0,51099812.0,10.4316
2018,41155,Limão,BA,Bahia,Cruz Das Almas,25961.0,2326.0,39718471.0,11.1612
2019,41155,Limão,BA,Bahia,Cruz Das Almas,21729.0,2223.0,36060567.0,9.7746
2020,41155,Limão,BA,Bahia,Cruz Das Almas,20009.0,2416.0,33377190.0,8.2819
2021,41155,Limão,BA,Bahia,Cruz Das Almas,23228.0,2125.0,14881189.0,10.9308
2022,41155,Limão,BA,Bahia,Cruz Das Almas,23154.0,2050.0,33659838.0,11.2946
2023,41155,Limão,BA,Bahia,Cruz Das Almas,24648.0,2398.0,28223811.0,10.2786
2015,41176,Tangerina,BA,Bahia,Cruz Das Almas,2474.0,290.0,,8.531
2016,41176,Tangerina,BA,Bahia,Cruz Das Almas,2646.0,275.0,2483633.0,9.6218
2017,41176,Tangerina,BA,Bahia,Cruz Das Almas,2798.0,301.0,2637979.0,9.2957
2018,41176,Tangerina,BA,Bahia,Cruz Das Almas,2512.0,277.0,2862277.0,9.0686
2019,41176,Tangerina,BA,Bahia,Cruz Das Almas,2583.0,306.0,4134530.0,8.4412
2020,41176,Tangerina,BA,Bahia,Cruz Das Almas,2679.0,253.0,3105500.0,10.5889
2021,41176,Tangerina,BA,Bahia,Cruz Das Almas,2778.0,293.0,3921804.0,9.4812
2022,41176,Tangerina,BA,Bahia,Cruz Das Almas,2288.0,278.0,2220071.0,8.2302
2023,41176,Tangerina,BA,Bahia,Cruz Das Almas,2705.0,270.0,4232978.0,10.0185
2015,41160,Pomelo,BA,Bahia,Cruz Das Almas,394.0,113.0,721902.0,3.4867
2016,41160,Pomelo,BA,Bahia,Cruz Das Almas,366.0,130.0,564588.0,2.8154
2017,41160,Pomelo,BA,Bahia,Cruz Das Almas,360.0,118.0,,3.0508
2018,41160,Pomelo,BA,Bahia,Cruz Das Almas,438.0,125.0,555280.0,3.504
2019,41160,Pomelo,BA,Bahia,Cruz Das Almas,394.0,121.0,747226.0,3.2562
2020,41160,Pomelo,BA,Bahia,Cruz Das Almas,413.0,114.0,377793.0,3.6228
2023,41160,Pomelo,BA,Bahia,Cruz Das Almas,435.0,125.0,309383.0,3.48
2015,41151,Laranja,BA,Bahia,Santo Antônio De Jesus,8096.0,1727.0,4717312.0,4.6879
2016,41151,Laranja,BA,Bahia,Santo Antônio De Jesus,7651.0,1687.0,8676031.0,4.5353
2017,41151,Laranja,BA,Bahia,Santo Antônio De Jesus,7694.0,1604.0,3682472.0,4.7968
2018,41151,Laranja,BA,Bahia,Santo Antônio De Jesus,7040.0,1593.0,5497033.0,4.4193
2019,41151,Laranja,BA,Bahia,Santo Antônio De Jesus,6928.0,1742.0,6761625.0,3.977
2020,41151,Laranja,BA,Bahia,Santo Antônio De Jesus,8225.0,1531.0,5969171.0,5.3723
2021,41151,Laranja,BA,Bahia,Santo Antônio De Jesus,7425.0,1535.0,6131208.0,4.8371
2022,41151,Laranja,BA,Bahia,Santo Antônio De Jesus,7682.0,1509.0,3112852.0,5.0908
2023,41151,Laranja,BA,Bahia,Santo Antônio De Jesus,7489.0,1481.0,8160193.0,5.0567
2015,41155,Limão,BA,Bahia,Santo Antônio De Jesus,11982.0,1319.0,20045750.0,9.0842
2016,41155,Limão,BA,Bahia,Santo Antônio De Jesus,12051.0,1288.0,13915723.0,9.3564
2017,41155,Limão,BA,Bahia,Santo Antônio De Jesus,12674.0,1399.0,15001869.0,9.0593
2018,41155,Limão,BA,Bahia,Santo Antônio De Jesus,12246.0,1319.0,19806600.0,9.2843
2019,41155,Limão,BA,Bahia,Santo Antônio De Jesus,10729.0,1493.0,7268150.0,7.1862
2020,41155,Limão,BA,Bahia,Santo Antônio De Jesus,14107.0,1291.0,,10.9272
2021,41155,Limão,BA,Bahia,Santo Antônio De Jesus,13025.0,1438.0,22356949.0,9.0577
2022,41155,Limão,BA,Bahia,Santo Antônio De Jesus,11372.0,1434.0,21812540.0,7.9303
2023,41155,Limão,BA,Bahia,Santo Antônio De Jesus,14694.0,1429.0,13956134.0,10.2827
2015,41176,Tangerina,BA,Bahia,Santo Antônio De Jesus,3397.0,377.0,3389966.0,9.0106
2016,41176,Tangerina,BA,Bahia,Santo Antônio De Jesus,3710.0,410.0,5289464.0,9.0488
2017,41176,Tangerina,BA,Bahia,Santo Antônio De Jesus,3531.0,386.0,6158890.0,9.1477
2018,41176,Tangerina,BA,Bahia,Santo Antônio De Jesus,3617.0,416.0,3999394.0,8.6947
2019,41176,Tangerina,BA,Bahia,Santo Antônio De Jesus,3206.0,359.0,6283805.0,8.9304
2020,41176,Tangerina,BA,Bahia,Santo Antônio De Jesus,3277.0,405.0,5627709.0,8.0914
2021,41176,Tangerina,BA,Bahia,Santo Antônio De Jesus,3897.0,417.0,7101554.0,9.3453
2022,41176,Tangerina,BA,Bahia,Santo Antônio De Jesus,2893.0,350.0,3996988.0,8.2657
2023,41176,Tangerina,BA,Bahia,Santo Antônio De Jesus,3322.0,393.0,2880979.0,8.4529
2015,41160,Pomelo,BA,Bahia,Santo Antônio De Jesus,1717.0,116.0,2587477.0,14.8017
2017,41160,Pomelo,BA,Bahia,Santo Antônio De Jesus,1489.0,131.0,1574270.0,11.3664
2018,41160,Pomelo,BA,Bahia,Santo Antônio De Jesus,1839.0,136.0,1496296.0,13.5221
2019,41160,Pomelo,BA,Bahia,Santo Antônio De Jesus,1691.0,135.0,2859901.0,12.5259
2020,41160,Pomelo,BA,Bahia,Santo Antônio De Jesus,1482.0,121.0,1769503.0,12.2479
2021,41160,Pomelo,BA,Bahia,Santo Antônio De Jesus,1849.0,125.0,3268699.0,14.792
2022,41160,Pomelo,BA,Bahia,Santo Antônio De Jesus,1608.0,124.0,1427719.0,12.9677
2023,41160,Pomelo,BA,Bahia,Santo Antônio De Jesus,1756.0,117.0,2913641.0,15.0085
2015,41151,Laranja,GO,Goiás,Goiânia,8528.0,667.0,5866298.0,12.7856
2016,41151,Laranja,GO,Goiás,Goiânia,8093.0,617.0,8788953.0,13.1167
2017,41151,Laranja,GO,Goiás,Goiânia,6889.0,692.0,3221028.0,9.9552
2018,41151,Laranja,GO,Goiás,Goiânia,7719.0,607.0,3956671.0,12.7166
2019,41151,Laranja,GO,Goiás,Goiânia,7995.0,574.0,8330024.0,13.9286
2020,41151,Laranja,GO,Goiás,Goiânia,6582.0,684.0,7715684.0,9.6228
2021,41151,Laranja,GO,Goiás,Goiânia,6558.0,629.0,4228938.0,10.4261
2022,41151,Laranja,GO,Goiás,Goiânia,6963.0,678.0,2975834.0,10.2699
2023,41151,Laranja,GO,Goiás,Goiânia,7427.0,586.0,3059558.0,12.6741
2016,41155,Limão,GO,Goiás,Goiânia,1107.0,334.0,813598.0,3.3144
2017,41155,Limão,GO,Goiás,Goiânia,1060.0,300.0,1614267.0,3.5333
2018,41155,Limão,GO,Goiás,Goiânia,886.0,338.0,905094.0,2.6213
2019,41155,Limão,GO,Goiás,Goiânia,891.0,349.0,943677.0,2.553
2021,41155,Limão,GO,Goiás,Goiânia,931.0,292.0,1185243.0,3.1884
2022,41155,Limão,GO,Goiás,Goiânia,1118.0,320.0,1082141.0,3.4938
2023,41155,Limão,GO,Goiás,Goiânia,1119.0,303.0,1205583.0,3.6931
2016,41176,Tangerina,GO,Goiás,Goiânia,7327.0,583.0,7962059.0,12.5678
2017,41176,Tangerina,GO,Goiás,Goiânia,6146.0,671.0,11307865.0,9.1595
2018,41176,Tangerina,GO,Goiás,Goiânia,7398.0,634.0,12516770.0,11.6688
2019,41176,Tangerina,GO,Goiás,Goiânia,7284.0,693.0,6070885.0,10.5108
2020,41176,Tangerina,GO,Goiás,Goiânia,7812.0,658.0,10602057.0,11.8723
2021,41176,Tangerina,GO,Goiás,Goiânia,7898.0,618.0,9048591.0,12.7799
2022,41176,Tangerina,GO,Goiás,Goiânia,6407.0,577.0,10197877.0,11.104
2023,41176,Tangerina,GO,Goiás,Goiânia,7421.0,585.0,9449196.0,12.6855
2015,41160,Pomelo,GO,Goiás,Goiânia,421.0,386.0,399109.0,1.0907
2016,41160,Pomelo,GO,Goiás,Goiânia,464.0,386.0,715137.0,1.2021
2017,41160,Pomelo,GO,Goiás,Goiânia,435.0,381.0,730939.0,1.1417
2018,41160,Pomelo,GO,Goiás,Goiânia,447.0,353.0,819045.0,1.2663
2019,41160,Pomelo,GO,Goiás,Goiânia,479.0,361.0,707798.0,1.3269
2020,41160,Pomelo,GO,Goiás,Goiânia,403.0,381.0,291772.0,1.0577
2022,41160,Pomelo,GO,Goiás,Goiânia,452.0,366.0,,1.235
2023,41160,Pomelo,GO,Goiás,Goiânia,444.0,358.0,536029.0,1.2402
2016,41151,Laranja,GO,Goiás,Anápolis,22835.0,918.0,19731669.0,24.8747
2018,41151,Laranja,GO,Goiás,Anápolis,19387.0,1048.0,11105486.0,18.499
2019,41151,Laranja,GO,Goiás,Anápolis,16786.0,960.0,18678717.0,17.4854
2020,41151,Laranja,GO,Goiás,Anápolis,21655.0,934.0,20773285.0,23.1852
2021,41151,Laranja,GO,Goiás,Anápolis,20782.0,1015.0,20837182.0,20.4749
2022,41151,Laranja,GO,Goiás,Anápolis,20073.0,1028.0,23540066.0,19.5263
2023,41151,Laranja,GO,Goiás,Anápolis,20612.0,996.0,20720245.0,20.6948
2015,41155,Limão,GO,Goiás,Anápolis,979.0,126.0,740195.0,7.7698
2016,41155,Limão,GO,Goiás,Anápolis,863.0,128.0,1358267.0,6.7422
2017,41155,Limão,GO,Goiás,Anápolis,787.0,136.0,1059269.0,5.7868
2018,41155,Limão,GO,Goiás,Anápolis,960.0,125.0,1342223.0,7.68
2019,41155,Limão,GO,Goiás,Anápolis,865.0,135.0,850557.0,6.4074
2021,41155,Limão,GO,Goiás,Anápolis,866.0,132.0,1019501.0,6.5606
2022,41155,Limão,GO,Goiás,Anápolis,921.0,136.0,1818682.0,6.7721
2023,41155,Limão,GO,Goiás,Anápolis,802.0,127.0,1556944.0,6.315
2015,41176,Tangerina,GO,Goiás,Anápolis,1823.0,209.0,2388923.0,8.7225
2016,41176,Tangerina,GO,Goiás,Anápolis,1688.0,203.0,2322184.0,8.3153
2017,41176,Tangerina,GO,Goiás,Anápolis,1638.0,197.0,1983057.0,8.3147
2018,41176,Tangerina,GO,Goiás,Anápolis,1499.0,212.0,1209741.0,7.0708
2019,41176,Tangerina,GO,Goiás,Anápolis,1694.0,206.0,2180404.0,8.2233
2020,41176,Tangerina,GO,Goiás,Anápolis,1597.0,204.0,1697206.0,7.8284
2021,41176,Tangerina,GO,Goiás,Anápolis,1670.0,190.0,1017840.0,8.7895
2022,41176,Tangerina,GO,Goiás,Anápolis,1635.0,199.0,2652840.0,8.2161
2023,41176,Tangerina,GO,Goiás,Anápolis,1413.0,203.0,1826959.0,6.9606
2015,41160,Pomelo,GO,Goiás,Anápolis,871.0,256.0,1555755.0,3.4023
2016,41160,Pomelo,GO,Goiás,Anápolis,785.0,245.0,691467.0,3.2041
2017,41160,Pomelo,GO,Goiás,Anápolis,835.0,277.0,572193.0,3.0144
2018,41160,Pomelo,GO,Goiás,Anápolis,1049.0,232.0,1109426.0,4.5216
2019,41160,Pomelo,GO,Goiás,Anápolis,809.0,265.0,1049662.0,3.0528
2020,41160,Pomelo,GO,Goiás,Anápolis,869.0,241.0,1057552.0,3.6058
2021,41160,Pomelo,GO,Goiás,Anápolis,942.0,280.0,1736602.0,3.3643
2022,41160,Pomelo,GO,Goiás,Anápolis,960.0,262.0,800965.0,3.6641
2023,41160,Pomelo,GO,Goiás,Anápolis,893.0,266.0,1575679.0,3.3571
2016,41151,Laranja,GO,Goiás,Rio Verde,10232.0,978.0,10269748.0,10.4622
2017,41151,Laranja,GO,Goiás,Rio Verde,9392.0,986.0,7676440.0,9.5254
2018,41151,Laranja,GO,Goiás,Rio Verde,8584.0,971.0,6209583.0,8.8404
2019,41151,Laranja,GO,Goiás,Rio Verde,8871.0,947.0,9129039.0,9.3675
2020,41151,Laranja,GO,Goiás,Rio Verde,7974.0,1022.0,7960293.0,7.8023
2021,41151,Laranja,GO,Goiás,Rio Verde,7791.0,1036.0,5515413.0,7.5203
2023,41151,Laranja,GO,Goiás,Rio Verde,8370.0,913.0,8129175.0,9.1676
2015,41155,Limão,GO,Goiás,Rio Verde,1010.0,143.0,1016684.0,7.0629
2016,41155,Limão,GO,Goiás,Rio Verde,862.0,146.0,1624540.0,5.9041
2017,41155,Limão,GO,Goiás,Rio Verde,1016.0,160.0,1619749.0,6.35
2018,41155,Limão,GO,Goiás,Rio Verde,867.0,139.0,1519830.0,6.2374
2019,41155,Limão,GO,Goiás,Rio Verde,751.0,160.0,494547.0,4.6938
2020,41155,Limão,GO,Goiás,Rio Verde,782.0,144.0,1335394.0,5.4306
2021,41155,Limão,GO,Goiás,Rio Verde,956.0,161.0,954785.0,5.9379
2022,41155,Limão,GO,Goiás,Rio Verde,1006.0,145.0,725430.0,6.9379
2023,41155,Limão,GO,Goiás,Rio Verde,888.0,142.0,580080.0,6.2535
2015,41176,Tangerina,GO,Goiás,Rio Verde,3958.0,764.0,4824142.0,5.1806
2016,41176,Tangerina,GO,Goiás,Rio Verde,4434.0,663.0,2748617.0,6.6878
2017,41176,Tangerina,GO,Goiás,Rio Verde,4671.0,665.0,5287796.0,7.0241
2018,41176,Tangerina,GO,Goiás,Rio Verde,4429.0,660.0,5388953.0,6.7106
2022,41176,Tangerina,GO,Goiás,Rio Verde,3979.0,789.0,3711359.0,5.0431
2023,41176,Tangerina,GO,Goiás,Rio Verde,4667.0,723.0,8546313.0,6.455
2015,41160,Pomelo,GO,Goiás,Rio Verde,608.0,119.0,1050399.0,5.1092
2016,41160,Pomelo,GO,Goiás,Rio Verde,615.0,140.0,672882.0,4.3929
2017,41160,Pomelo,GO,Goiás,Rio Verde,612.0,128.0,646526.0,4.7812
2018,41160,Pomelo,GO,Goiás,Rio Verde,572.0,141.0,871188.0,4.0567
2019,41160,Pomelo,GO,Goiás,Rio Verde,665.0,124.0,530579.0,5.3629
2020,41160,Pomelo,GO,Goiás,Rio Verde,660.0,120.0,596672.0,5.5
2021,41160,Pomelo,GO,Goiás,Rio Verde,623.0,137.0,710443.0,4.5474
2022,41160,Pomelo,GO,Goiás,Rio Verde,615.0,139.0,539314.0,4.4245
2023,41160,Pomelo,GO,Goiás,Rio Verde,597.0,143.0,869981.0,4.1748
2015,41151,Laranja,GO,Goiás,Catalão,1459.0,1898.0,688586.0,0.7687
2016,41151,Laranja,GO,Goiás,Catalão,1119.0,2013.0,730035.0,0.5559
2017,41151,Laranja,GO,Goiás,Catalão,1431.0,1831.0,1580466.0,0.7815
2018,41151,Laranja,GO,Goiás,Catalão,1357.0,2043.0,848108.0,0.6642
2019,41151,Laranja,GO,Goiás,Catalão,1132.0,1783.0,1249937.0,0.6349
2021,41151,Laranja,GO,Goiás,Catalão,1235.0,1801.0,859528.0,0.6857
2022,41151,Laranja,GO,Goiás,Catalão,1487.0,2145.0,829308.0,0.6932
2023,41151,Laranja,GO,Goiás,Catalão,1508.0,1962.0,1353414.0,0.7686
2015,41155,Limão,GO,Goiás,Catalão,1178.0,67.0,792576.0,17.5821
2016,41155,Limão,GO,Goiás,Catalão,1278.0,65.0,1586410.0,19.6615
2017,41155,Limão,GO,Goiás,Catalão,1272.0,56.0,,22.7143
2018,41155,Limão,GO,Goiás,Catalão,1119.0,65.0,2008691.0,17.2154
2019,41155,Limão,GO,Goiás,Catalão,1202.0,61.0,1169956.0,19.7049
2020,41155,Limão,GO,Goiás,Catalão,1185.0,57.0,2056042.0,20.7895
2022,41155,Limão,GO,Goiás,Catalão,1230.0,66.0,1531433.0,18.6364
2023,41155,Limão,GO,Goiás,Catalão,1066.0,65.0,,16.4
2015,41176,Tangerina,GO,Goiás,Catalão,796.0,804.0,1067489.0,0.99
2016,41176,Tangerina,GO,Goiás,Catalão,859.0,863.0,,0.9954
2017,41176,Tangerina,GO,Goiás,Catalão,815.0,841.0,1598877.0,0.9691
2018,41176,Tangerina,GO,Goiás,Catalão,1070.0,777.0,1593674.0,1.3771
2019,41176,Tangerina,GO,Goiás,Catalão,1019.0,873.0,1368283.0,1.1672
